Date,City,Accidents,lat,lng
2016-04,Ridgefield Park,3,40.8543,-74.0201
2016-04,Ridgewood,3,40.9821,-74.1127
2016-04,Rudd,3,43.1262,-92.9047
2016-04,Salida,3,37.7083,-121.0842
2016-04,San Jacinto,3,33.797,-116.9916
2016-04,Saratoga,3,37.2684,-122.0263
2016-04,Secaucus,3,40.781,-74.0659
2016-04,Sioux City,3,42.4959,-96.3901
2016-04,Soledad,3,36.4432,-121.3426
2016-04,Somis,3,34.2652,-118.9984
2016-04,Stanford,3,37.4252,-122.1674
2016-04,Stratford,3,39.829,-75.0156
2016-04,Sunbury,3,40.8616,-76.7871
2016-04,Temple City,3,34.1022,-118.0579
2016-04,Ukiah,3,39.1464,-123.2105
2016-04,Uniondale,3,40.7176,-73.5947
2016-04,Valley Stream,3,40.6647,-73.7043
2016-04,Vandalia,3,39.8791,-84.193
2016-04,Venice,3,27.1184,-82.4137
2016-04,Walton,3,38.8645,-84.6122
2016-04,Warren,3,42.4934,-83.027
2016-04,Waukee,3,41.5985,-93.8869
2016-04,Waynesfield,3,40.6024,-83.9739
2016-04,West Hollywood,3,34.0883,-118.3719
2016-04,West Nyack,3,41.0907,-73.9714
2016-04,Westville,3,41.5376,-86.9049
2016-04,Wheeling,3,40.0752,-80.6951
2016-04,Wildomar,3,33.6173,-117.2582
2016-04,Winters,3,38.532,-121.9781
2016-04,Wrightwood,3,34.3495,-117.63
2016-04,Yucca Valley,3,34.1234,-116.4216
2016-04,Albert Lea,2,43.6548,-93.3643
2016-04,Amboy,2,41.7287,-89.3685
2016-04,Anza,2,33.5678,-116.6966
2016-04,Ashford,2,31.1858,-85.2359
2016-04,Atascadero,2,35.4827,-120.6858
2016-04,Athens,2,33.9508,-83.3689
2016-04,Atlantic City,2,39.3797,-74.4527
2016-04,Avella,2,40.2737,-80.4672
2016-04,Bala Cynwyd,2,40.0116,-75.2283
2016-04,Bantam,2,41.7247,-73.2422
2016-04,Barboursville,2,38.4067,-82.2964
2016-04,Bedford,2,32.8464,-97.135
2016-04,Bedminster,2,40.6745,-74.6592
2016-04,Belmar,2,40.1798,-74.0255
2016-04,Ben Lomond,2,37.0782,-122.0881
2016-04,Berry,2,33.6623,-87.6079
2016-04,Berwyn,2,41.8433,-87.7909
2016-04,Bettendorf,2,41.5657,-90.4765
2016-04,Blackwood,2,39.7982,-75.0629
2016-04,Bohemia,2,40.7717,-73.1271
2016-04,Bolinas,2,37.9177,-122.7095
2016-04,Bound Brook,2,40.5676,-74.5383
2016-04,Branford,2,29.9623,-82.9243
2016-04,Brecksville,2,41.3079,-81.6192
2016-04,Brooks,2,38.0656,-85.7177
2016-04,Campo,2,32.6394,-116.4744
2016-04,Carnegie,2,40.408,-80.0861
2016-04,Catlettsburg,2,38.419,-82.6025
2016-04,Cedarville,2,39.7471,-83.8109
2016-04,Charlotte,2,35.2083,-80.8303
2016-04,Churchville,2,40.1922,-74.9982
2016-04,Clear Lake,2,43.1347,-93.374
2016-04,Cloverdale,2,38.7962,-123.0152
2016-04,Clovis,2,36.8278,-119.683
2016-04,Colfax,2,46.9029,-117.34
2016-04,Corcoran,2,36.0841,-119.5613
2016-04,Crestline,2,34.2486,-117.2887
2016-04,Creston,2,41.0598,-94.365
2016-04,Dana Point,2,33.4733,-117.6967
2016-04,Danbury,2,41.4015,-73.4709
2016-04,Descanso,2,32.8696,-116.6279
2016-04,Dunbar,2,38.3688,-81.7345
2016-04,East Stroudsburg,2,41.0023,-75.1779
2016-04,East Syracuse,2,43.0638,-76.0698
2016-04,Eatontown,2,40.2913,-74.0558
2016-04,Edinburgh,2,39.3509,-85.9625
2016-04,Ellington,2,37.2364,-90.9733
2016-04,Elmer,2,39.5919,-75.174
2016-04,Exton,2,40.0307,-75.6303
2016-04,Fallston,2,39.5332,-76.4452
2016-04,Fennimore,2,42.9794,-90.6491
2016-04,Fillmore,2,34.3989,-118.9174
2016-04,Finleyville,2,40.2528,-80.002
2016-04,Fords,2,40.5359,-74.3126
2016-04,Fowler,2,36.6243,-119.6737
2016-04,Frazier Park,2,34.8118,-118.9549
2016-04,Freedom,2,36.9403,-121.7953
2016-04,Gambier,2,40.3764,-82.3949
2016-04,Garden City,2,42.3244,-83.3412
2016-04,Gardnerville,2,38.939,-119.7369
2016-04,Garrison,2,39.4023,-76.7514
2016-04,Glassboro,2,39.7014,-75.1113
2016-04,Glen Rock,2,40.9601,-74.125
2016-04,Glenside,2,40.1032,-75.1517
2016-04,Great River,2,40.7137,-73.1628
2016-04,Greenup,2,39.2484,-88.1598
2016-04,Groton,2,45.4517,-98.1
2016-04,Gustine,2,37.2545,-120.9949
2016-04,Hackettstown,2,40.854,-74.8257
2016-04,Harrison,2,41.0236,-73.7193
2016-04,Hawaiian Gardens,2,33.8304,-118.0728
2016-04,Hebron,2,39.0626,-84.709
2016-04,Hedrick,2,41.1713,-92.3079
2016-04,Henryville,2,38.5394,-85.7653
2016-04,Highland Falls,2,41.3643,-73.9682
2016-04,Highland Park,2,42.1823,-87.8104
2016-04,Holtsville,2,40.8124,-73.0447
2016-04,Hopkinton,2,42.3428,-91.249
2016-04,Industry,2,40.6595,-80.4115
2016-04,Johnston,2,41.691,-93.7234
2016-04,Kenilworth,2,40.6781,-74.289
2016-04,Kinderhook,2,39.7037,-91.1526
2016-04,Knights Landing,2,38.798,-121.7175
2016-04,Laguna Beach,2,33.5455,-117.7613
2016-04,Lakehurst,2,40.0133,-74.3201
2016-04,Lebanon,2,40.3412,-76.4228
2016-04,Lehighton,2,40.8306,-75.7165
2016-04,Lewisburg,2,35.451,-86.7901
2016-04,Lima,2,40.741,-84.112
2016-04,Littlerock,2,34.5232,-117.9808
2016-04,Liverpool,2,43.1065,-76.2095
2016-04,Lockbourne,2,39.8078,-82.9838
2016-04,Lomita,2,33.7933,-118.3175
2016-04,Londonderry,2,43.2278,-72.8083
2016-04,Lucerne Valley,2,34.4427,-116.9021
2016-04,Macedonia,2,41.3147,-81.4989
2016-04,Marina,2,36.681,-121.7892
2016-04,Massapequa,2,40.6676,-73.4706
2016-04,Melville,2,40.7824,-73.4088
2016-04,Mendota,2,36.7555,-120.3776
2016-04,Monterey,2,36.5919,-121.8808
2016-04,Montgomery,2,32.3482,-86.2668
2016-04,Montgomeryville,2,40.2502,-75.2405
2016-04,Moorpark,2,34.2861,-118.8768
2016-04,Morrisville,2,35.8368,-78.8348
2016-04,Mount Kisco,2,41.2016,-73.7281
2016-04,Mountain Center,2,33.7112,-116.7248
2016-04,Myerstown,2,40.3722,-76.3055
2016-04,Nappanee,2,41.4451,-85.994
2016-04,New Brunswick,2,40.487,-74.445
2016-04,New Castle,2,40.9956,-80.3458
2016-04,New Galilee,2,40.8335,-80.4011
2016-04,New Hampton,2,43.0563,-92.3153
2016-04,New London,2,41.3502,-72.1022
2016-04,New Richmond,2,45.125,-92.5377
2016-04,Newburgh,2,37.9494,-87.4053
2016-04,Norristown,2,40.1225,-75.3398
2016-04,North Lawrence,2,40.8417,-81.6347
2016-04,North Liberty,2,41.7438,-91.6112
2016-04,North Olmsted,2,41.4149,-81.919
2016-04,North Salem,2,39.86,-86.6437
2016-04,North Vernon,2,39.0171,-85.6317
2016-04,Northfield,2,44.455,-93.1698
2016-04,Oakdale,2,44.9876,-92.9641
2016-04,Oaklyn,2,39.9023,-75.0813
2016-04,Oberlin,2,41.286,-82.2198
2016-04,Paulding,2,41.1424,-84.5824
2016-04,Pedricktown,2,39.7658,-75.4085
2016-04,Penns Grove,2,39.7275,-75.4691
2016-04,Perkasie,2,40.372,-75.292
2016-04,Pescadero,2,37.2507,-122.3725
2016-04,Pine Valley,2,32.8415,-116.5107
2016-04,Piqua,2,40.1506,-84.2441
2016-04,Plainville,2,39.2341,-99.3009
2016-04,Platte City,2,39.3574,-94.7651
2016-04,Plymouth,2,45.0225,-93.4617
2016-04,Polk,2,41.369,-79.9311
2016-04,Port Republic,2,39.5328,-74.4852
2016-04,Potrero,2,32.6131,-116.6068
2016-04,Prospect,2,38.3471,-85.6103
2016-04,Rancho Santa Fe,2,33.024,-117.1992
2016-04,Rancho Santa Margarita,2,33.6318,-117.5988
2016-04,Raymond,2,42.8003,-88.0118
2016-04,Rensselaer,2,42.6465,-73.7328
2016-04,Richmond Hill,2,31.9012,-81.3125
2016-04,River Edge,2,40.9269,-74.0387
2016-04,Rockwell City,2,42.3981,-94.6289
2016-04,Roosevelt,2,40.6797,-73.5837
2016-04,Roselle Park,2,40.6653,-74.2666
2016-04,Rumsey,2,38.8902,-122.2404
2016-04,Runnemede,2,39.8522,-75.074
2016-04,Rutherford,2,40.8203,-74.1057
2016-04,Santa Paula,2,34.3545,-119.0656
2016-04,Sayreville,2,40.4656,-74.3237
2016-04,Sciota,2,40.5626,-90.748
2016-04,Scranton,2,41.4044,-75.6649
2016-04,Seymour,2,38.9476,-85.8911
2016-04,Silverado,2,33.7482,-117.6285
2016-04,Solana Beach,2,32.9943,-117.2574
2016-04,South Lake Tahoe,2,38.9393,-119.9828
2016-04,South Park,2,43.4234,-110.7994
2016-04,Southport,2,33.9411,-78.0205
2016-04,Stow,2,41.1765,-81.4344
2016-04,Strongsville,2,41.3128,-81.8313
2016-04,Sutter Creek,2,38.3827,-120.8106
2016-04,Tiffin,2,41.1165,-83.1805
2016-04,Tomales,2,38.247,-122.9054
2016-04,Trumbull,2,40.6801,-98.2734
2016-04,Universal City,2,29.5521,-98.3074
2016-04,Urbandale,2,41.639,-93.7812
2016-04,Van Buren,2,35.4483,-94.3528
2016-04,Vernon,2,34.1479,-99.3
2016-04,Verona,2,42.9892,-89.5383
2016-04,Washington,2,38.9047,-77.0163
2016-04,West Hills,2,40.8199,-73.4339
2016-04,West Jefferson,2,39.9475,-83.3076
2016-04,West Orange,2,30.0791,-93.7598
2016-04,West Portsmouth,2,38.7622,-83.0417
2016-04,West Salem,2,43.8989,-91.0882
2016-04,Whitehall,2,39.9682,-82.8833
2016-04,Whitewater,2,42.8372,-88.7341
2016-04,Willow Grove,2,40.1469,-75.1174
2016-04,Wilton,2,38.413,-121.2127
2016-04,Windham,2,41.2375,-81.0373
2016-04,Woburn,2,42.4869,-71.1543
2016-04,Woodstock,2,34.1026,-84.5091
2016-04,Yorba Linda,2,33.889,-117.7714
2016-04,Yorktown Heights,2,41.2697,-73.7755
2016-04,Youngstown,2,41.0993,-80.6463
2016-04,Yucaipa,2,34.0336,-117.0429
2016-04,Ada,1,34.7662,-96.6681
2016-04,Altamont,1,42.198,-121.7248
2016-04,Altoona,1,40.5082,-78.4007
2016-04,Amelia,1,39.0269,-84.2218
2016-04,Amityville,1,40.6696,-73.4156
2016-04,Amsterdam,1,42.942,-74.1906
2016-04,Anderson,1,40.0891,-85.6892
2016-04,Angwin,1,38.5776,-122.4513
2016-04,Anita,1,41.4437,-94.766
2016-04,Ankeny,1,41.7288,-93.6031
2016-04,Annandale,1,38.8324,-77.196
2016-04,Ardsley,1,41.0134,-73.8394
2016-04,Ashville,1,39.7238,-82.9575
2016-04,Atwater,1,37.3529,-120.5959
2016-04,Avenel,1,40.5842,-74.2716
2016-04,Ballston Spa,1,43.0068,-73.8525
2016-04,Bear,1,39.6189,-75.6808
2016-04,Bel Air,1,39.5348,-76.346
2016-04,Bell,1,33.9801,-118.1798
2016-04,Bellefontaine,1,40.3627,-83.763
2016-04,Bennington,1,41.3682,-96.1616
2016-04,Berlin,1,44.4869,-71.2599
2016-04,Bermuda Dunes,1,33.7435,-116.2874
2016-04,Bethel,1,60.7928,-161.7917
2016-04,Bethpage,1,40.7495,-73.4856
2016-04,Beverly Hills,1,34.0786,-118.4021
2016-04,Birdsboro,1,40.2619,-75.8099
2016-04,Blair,1,41.5416,-96.1359
2016-04,Bloomsbury,1,40.6537,-75.084
2016-04,Blue Jay,1,39.2308,-84.7441
2016-04,Bogota,1,40.8751,-74.0293
2016-04,Bolckow,1,40.1151,-94.8212
2016-04,Buckner,1,38.3903,-85.4535
2016-04,Camanche,1,41.7923,-90.277
2016-04,Camden,1,39.9361,-75.1073
2016-04,Campbellsburg,1,38.522,-85.2195
2016-04,Canaan,1,42.0347,-73.3322
2016-04,Carroll,1,42.0699,-94.8646
2016-04,Carson City,1,39.1511,-119.7476
2016-04,Carteret,1,40.5849,-74.2284
2016-04,Cassopolis,1,41.9116,-86.0085
2016-04,Cathedral City,1,33.8362,-116.4642
2016-04,Cazadero,1,38.5265,-123.0978
2016-04,Chappaqua,1,41.1575,-73.766
2016-04,Charlton,1,39.6344,-77.8944
2016-04,Cherry Valley,1,33.9797,-116.9694
2016-04,Chicopee,1,42.1764,-72.5719
2016-04,Chillicothe,1,39.3393,-82.9939
2016-04,Circleville,1,39.6063,-82.9334
2016-04,Clark,1,44.8809,-97.7348
2016-04,Clarks Summit,1,41.4902,-75.7065
2016-04,Claymont,1,39.8032,-75.4607
2016-04,Coalinga,1,36.142,-120.3242
2016-04,Cobb,1,38.8356,-122.723
2016-04,Conover,1,35.7154,-81.2174
2016-04,Coplay,1,40.671,-75.4961
2016-04,Coyote,1,36.1615,-106.6067
2016-04,Crescent,1,35.9518,-97.5948
2016-04,Crothersville,1,38.7944,-85.8399
2016-04,Cudahy,1,33.9631,-118.183
2016-04,Cumberland,1,39.6515,-78.7584
2016-04,Cumming,1,34.2063,-84.1339
2016-04,Cygnet,1,41.2407,-83.6437
2016-04,Danvers,1,40.53,-89.1751
2016-04,Darien,1,41.7448,-87.9822
2016-04,Darlington,1,34.3015,-79.867
2016-04,Davenport,1,41.5565,-90.6053
2016-04,Delmar,1,38.445,-75.5662
2016-04,Denison,1,33.7672,-96.5808
2016-04,Dobbs Ferry,1,41.0127,-73.8697
2016-04,Dos Palos,1,36.9854,-120.6338
2016-04,Downingtown,1,40.0076,-75.7019
2016-04,Dubuque,1,42.5002,-90.707
2016-04,Dunellen,1,40.5903,-74.4656
2016-04,Dunkerton,1,42.5678,-92.1609
2016-04,Eagleville,1,40.1599,-75.4089
2016-04,East Newark,1,40.751,-74.1623
2016-04,East Palo Alto,1,37.4671,-122.1352
2016-04,East Rochester,1,43.1122,-77.4869
2016-04,East Rutherford,1,40.8179,-74.0854
2016-04,Edinboro,1,41.8762,-80.1247
2016-04,Edwardsburg,1,41.7965,-86.0836
2016-04,El Cerrito,1,37.9196,-122.3025
2016-04,El Macero,1,38.544,-121.6852
2016-04,El Portal,1,25.8556,-80.1954
2016-04,Elkhart,1,41.6916,-85.9627
2016-04,Elkview,1,38.4327,-81.4771
2016-04,Englewood Cliffs,1,40.8823,-73.9467
2016-04,Exeter,1,36.2941,-119.1459
2016-04,Farmingville,1,40.839,-73.0404
2016-04,Fayetteville,1,36.0714,-94.1661
2016-04,Fiddletown,1,38.5069,-120.7602
2016-04,Floral Park,1,40.7227,-73.7029
2016-04,Florence,1,34.178,-79.7898
2016-04,Fort Irwin,1,35.2477,-116.6834
2016-04,Fort Thomas,1,39.0801,-84.4518
2016-04,Franklin,1,35.92,-86.8516
2016-04,Frederica,1,39.0081,-75.4667
2016-04,Fulton,1,38.8551,-91.951
2016-04,Galesburg,1,40.9506,-90.3763
2016-04,Garden Valley,1,44.083,-115.9612
2016-04,Georgetown,1,30.666,-97.6966
2016-04,Geyserville,1,38.7173,-122.9034
2016-04,Gibbstown,1,39.8233,-75.2782
2016-04,Girard,1,41.1665,-80.6963
2016-04,Glen Gardner,1,40.7004,-74.9395
2016-04,Gold River,1,38.6268,-121.2488
2016-04,Grafton,1,43.3204,-87.948
2016-04,Granville,1,40.0646,-82.5024
2016-04,Greenwood,1,39.6019,-86.1073
2016-04,Grimes,1,41.6779,-93.7947
2016-04,Guerneville,1,38.5137,-122.9894
2016-04,Guinda,1,38.8274,-122.1984
2016-04,Hamilton,1,39.3939,-84.5653
2016-04,Hampton,1,37.0551,-76.363
2016-04,Hanford,1,36.3274,-119.6549
2016-04,Hanoverton,1,40.7547,-80.9355
2016-04,Harrod,1,40.7074,-83.9213
2016-04,Haverhill,1,42.7838,-71.0871
2016-04,Havre de Grace,1,39.548,-76.1146
2016-04,Hellertown,1,40.5812,-75.3378
2016-04,Hempstead,1,30.1006,-96.0777
2016-04,Herald,1,38.2913,-121.2318
2016-04,Herkimer,1,39.8924,-96.709
2016-04,Herman,1,45.8105,-96.1414
2016-04,Hidden Hills,1,34.1637,-118.6612
2016-04,Hillsborough,1,40.5069,-74.6523
2016-04,Hillside,1,41.8675,-87.9019
2016-04,Holbrook,1,40.7944,-73.07
2016-04,Hollis,1,34.6897,-99.9153
2016-04,Homeland,1,33.7459,-117.1132
2016-04,Homerville,1,31.0385,-82.742
2016-04,Hopewell Junction,1,41.5805,-73.8103
2016-04,Indian Wells,1,33.7036,-116.3396
2016-04,Inverness,1,42.1153,-88.1019
2016-04,Jackson Heights,1,35.2236,-77.6333
2016-04,Jenner,1,38.451,-123.1203
2016-04,Jim Thorpe,1,40.8712,-75.7433
2016-04,Kentfield,1,37.9481,-122.5497
2016-04,King City,1,36.2164,-121.133
2016-04,Kingston,1,41.9295,-73.9968
2016-04,Kirkwood,1,38.5788,-90.4203
2016-04,Kutztown,1,40.5212,-75.7772
2016-04,La Habra,1,33.9282,-117.9515
2016-04,La Palma,1,33.8504,-118.0407
2016-04,Lakeside Park,1,39.0339,-84.5673
2016-04,Langhorne,1,40.1777,-74.9212
2016-04,Laurys Station,1,40.7232,-75.5366
2016-04,Lawnside,1,39.8673,-75.0289
2016-04,Leominster,1,42.5209,-71.7717
2016-04,Leonia,1,40.8638,-73.99
2016-04,Litchfield,1,45.1221,-94.5253
2016-04,Little Falls,1,45.9862,-94.3586
2016-04,Littleton,1,39.5915,-105.0188
2016-04,Lompoc,1,34.6618,-120.4714
2016-04,London,1,39.8935,-83.4375
2016-04,Lore City,1,39.9832,-81.46
2016-04,Lost Hills,1,35.6254,-119.6788
2016-04,Lowell,1,42.6389,-71.3217
2016-04,Ludlow,1,39.0904,-84.5498
2016-04,Macksburg,1,39.6314,-81.4562
2016-04,Madera,1,36.963,-120.0778
2016-04,Mahopac,1,41.3688,-73.7414
2016-04,Maineville,1,39.3126,-84.1986
2016-04,Malverne,1,40.6746,-73.6721
2016-04,Mantua,1,38.8526,-77.2571
2016-04,Maple Heights,1,41.4094,-81.5625
2016-04,Marion,1,42.0451,-91.585
2016-04,Markle,1,40.8285,-85.3406
2016-04,Markleeville,1,38.684,-119.8228
2016-04,Marmora,1,39.2594,-74.657
2016-04,Marshalltown,1,42.0343,-92.9068
2016-04,Mason,1,39.3571,-84.3023
2016-04,Mather,1,38.5488,-121.2831
2016-04,McCordsville,1,39.8966,-85.9208
2016-04,Medford,1,42.3372,-122.854
2016-04,Mendocino,1,39.311,-123.7908
2016-04,Mendon,1,41.7102,-111.9776
2016-04,Merced,1,37.3057,-120.4779
2016-04,Millfield,1,39.434,-82.0949
2016-04,Milton,1,34.1353,-84.3139
2016-04,Minden,1,32.6187,-93.2762
2016-04,Mokelumne Hill,1,38.3057,-120.7061
2016-04,Monmouth Junction,1,40.3754,-74.5582
2016-04,Monroe,1,32.5185,-92.0774
2016-04,Monte Rio,1,38.4684,-123.0148
2016-04,Monte Sereno,1,37.2405,-121.9881
2016-04,Monticello,1,45.2991,-93.7996
2016-04,Morgantown,1,39.6383,-79.9464
2016-04,Morganville,1,40.3756,-74.2444
2016-04,Morristown,1,36.2043,-83.3001
2016-04,Morro Bay,1,35.3682,-120.8482
2016-04,Mount Holly,1,35.3136,-81.0073
2016-04,Mount Sterling,1,38.0648,-83.9472
2016-04,Mullica Hill,1,39.727,-75.2194
2016-04,Mystic,1,41.3562,-71.9546
2016-04,Nanuet,1,41.0957,-74.0155
2016-04,Napoleon,1,41.3977,-84.1244
2016-04,Narberth,1,40.0077,-75.2634
2016-04,Nashua,1,42.7491,-71.491
2016-04,Nedrow,1,42.978,-76.1417
2016-04,New Canaan,1,41.142,-73.4905
2016-04,Newman,1,37.3156,-121.0212
2016-04,Newport Beach,1,33.6151,-117.8668
2016-04,Newton,1,42.3316,-71.2085
2016-04,North Babylon,1,40.7314,-73.3248
2016-04,North Ridgeville,1,41.3852,-82.0195
2016-04,North San Juan,1,39.3719,-121.106
2016-04,North Wales,1,40.2111,-75.2745
2016-04,Northridge,1,39.9971,-83.777
2016-04,Northwood,1,41.6089,-83.4837
2016-04,Nuevo,1,33.8011,-117.1414
2016-04,Oak Hills,1,45.5405,-122.8413
2016-04,Oakley,1,37.9929,-121.6952
2016-04,Ocean View,1,38.5355,-75.0984
2016-04,Olivehurst,1,39.0795,-121.5566
2016-04,Oregon,1,41.6524,-83.4321
2016-04,Ottumwa,1,41.0195,-92.4186
2016-04,Pacific Junction,1,41.018,-95.7994
2016-04,Pala,1,33.3639,-117.0675
2016-04,Payne,1,41.0797,-84.7272
2016-04,Pelham,1,33.3114,-86.7573
2016-04,Penn Valley,1,39.1954,-121.1942
2016-04,Pennington,1,40.3262,-74.7908
2016-04,Perryville,1,37.7263,-89.8759
2016-04,Phoenixville,1,40.1359,-75.5201
2016-04,Pico Rivera,1,33.9901,-118.0888
2016-04,Pine Brook,1,40.8676,-74.3438
2016-04,Piru,1,34.4064,-118.8019
2016-04,Pismo Beach,1,35.1487,-120.6493
2016-04,Plainfield,1,40.6154,-74.4157
2016-04,Plainview,1,40.7832,-73.4732
2016-04,Plantsville,1,41.5832,-72.8919
2016-04,Plattsmouth,1,41.0054,-95.894
2016-04,Pleasant Plain,1,39.2785,-84.1121
2016-04,Pleasant Valley,1,39.4504,-80.1552
2016-04,Plymouth Meeting,1,40.1097,-75.2803
2016-04,Pollock Pines,1,38.7575,-120.5921
2016-04,Port Jervis,1,41.3783,-74.691
2016-04,Portage,1,42.2,-85.5906
2016-04,Pottstown,1,40.2508,-75.6445
2016-04,Ravenna,1,41.1612,-81.2422
2016-04,Ravenswood,1,38.9561,-81.7619
2016-04,Raynham,1,34.5761,-79.1908
2016-04,Red Bank,1,40.348,-74.0672
2016-04,Ridgefield,1,40.8313,-74.0147
2016-04,Ridley Park,1,39.8785,-75.3251
2016-04,Riverdale,1,33.5639,-84.4103
2016-04,Roanoke,1,37.2785,-79.9581
2016-04,Rockland,1,44.1274,-69.1369
2016-04,Rosendale,1,43.808,-88.6732
2016-04,Rough and Ready,1,39.234,-121.1381
2016-04,Rudolph,1,41.2966,-83.6641
2016-04,Sadieville,1,38.3883,-84.549
2016-04,Saint Charles,1,34.0806,-80.2249
2016-04,Salem,1,44.9233,-123.0244
2016-04,San Luis Obispo,1,35.2669,-120.669
2016-04,San Miguel,1,37.8867,-122.0368
2016-04,Sandusky,1,41.4468,-82.7024
2016-04,Sandy Hook,1,41.4128,-73.244
2016-04,Sanger,1,36.699,-119.5575
2016-04,Santa Margarita,1,35.3895,-120.6081
2016-04,Santa Maria,1,34.9333,-120.4431
2016-04,Scarsdale,1,40.9902,-73.7773
2016-04,Seaford,1,40.6678,-73.4922
2016-04,Sergeant Bluff,1,42.3978,-96.3517
2016-04,Sicklerville,1,39.7452,-74.9934
2016-04,Sidney,1,40.2891,-84.1667
2016-04,Sioux Falls,1,43.5396,-96.7311
2016-04,Smyrna,1,33.8633,-84.5168
2016-04,Soda Springs,1,42.659,-111.5878
2016-04,Somers Point,1,39.3167,-74.6066
2016-04,South Lebanon,1,39.3672,-84.2205
2016-04,South Shore,1,38.7224,-82.9647
2016-04,Spencer,1,43.1468,-95.1534
2016-04,Stafford Springs,1,41.9595,-72.3105
2016-04,Sterling,1,39.0052,-77.405
2016-04,Stockbridge,1,33.5254,-84.2295
2016-04,Straughn,1,39.8082,-85.2909
2016-04,Summit,1,40.7154,-74.3647
2016-04,Swedesboro,1,39.7459,-75.3117
2016-04,Swisher,1,41.8442,-91.6938
2016-04,Tallmadge,1,41.1023,-81.4216
2016-04,Tarrytown,1,41.0647,-73.8672
2016-04,Telford,1,40.3259,-75.3274
2016-04,Thomaston,1,32.8907,-84.3272
2016-04,Tipp City,1,39.9644,-84.1866
2016-04,Totowa,1,40.9039,-74.2214
2016-04,Tuckahoe,1,37.5878,-77.5858
2016-04,Twain Harte,1,38.0384,-120.234
2016-04,Upper Lake,1,39.1655,-122.9052
2016-04,Valley,1,32.8088,-85.181
2016-04,Vanceburg,1,38.5944,-83.3245
2016-04,Versailles,1,38.0486,-84.7258
2016-04,Voorheesville,1,42.6517,-73.9347
2016-04,Wakefield,1,38.823,-77.2406
2016-04,Wallingford,1,43.3203,-94.7922
2016-04,Waltham,1,42.3889,-71.2423
2016-04,Warsaw,1,41.2448,-85.8465
2016-04,Washington Court House,1,39.5381,-83.4281
2016-04,Waterloo,1,42.4918,-92.3522
2016-04,Watervliet,1,42.7243,-73.7068
2016-04,Webster,1,29.5317,-95.1188
2016-04,Wellington,1,26.6461,-80.2699
2016-04,Wells,1,43.7427,-93.7281
2016-04,West Babylon,1,40.7129,-73.3585
2016-04,West Harrison,1,39.2581,-84.8225
2016-04,West Point,1,41.122,-112.0995
2016-04,West Springfield,1,38.7771,-77.2268
2016-04,Westbrook,1,43.6954,-70.3539
2016-04,Westfield,1,40.0341,-86.1529
2016-04,Westlake,1,41.4524,-81.9294
2016-04,Weston,1,26.1006,-80.4054
2016-04,Westwood,1,40.9878,-74.0308
2016-04,Whiting,1,41.6731,-87.4842
2016-04,Whitney Point,1,42.3303,-75.9682
2016-04,Williams,1,39.1498,-122.1389
2016-04,Willoughby,1,41.6459,-81.4084
2016-04,Willow Street,1,39.981,-76.2706
2016-04,Winton,1,37.3854,-120.6173
2016-04,Wolcott,1,40.7589,-87.042
2016-04,Woodbridge,1,38.6409,-77.258
2016-04,Woodbury Heights,1,39.816,-75.1511
2016-04,Woodlyn,1,39.8774,-75.3445
2016-04,Yaphank,1,40.8323,-72.9233
2016-04,Zanesfield,1,40.3387,-83.6779
2016-04,Zionsville,1,39.9897,-86.3182
2016-07,Houston,1912,29.786,-95.3885
2016-07,Los Angeles,1519,34.1141,-118.4068
2016-07,Austin,1361,30.3005,-97.7522
2016-07,Dallas,1209,32.7935,-96.7667
2016-07,Orlando,876,28.4773,-81.337
2016-07,Charlotte,761,35.2083,-80.8303
2016-07,Seattle,737,47.6211,-122.3244
2016-07,Atlanta,722,33.7628,-84.422
2016-07,Miami,703,25.784,-80.2101
2016-07,Sacramento,504,38.5677,-121.4685
2016-07,San Diego,487,32.8313,-117.1222
2016-07,San Antonio,441,29.4632,-98.5238
2016-07,Omaha,426,41.2627,-96.0529
2016-07,Chicago,350,41.8375,-87.6866
2016-07,Dayton,347,39.7805,-84.2003
2016-07,Grand Rapids,338,42.9619,-85.6562
2016-07,Tampa,327,27.9945,-82.4447
2016-07,Flint,305,43.0236,-83.6921
2016-07,Detroit,291,42.3834,-83.1024
2016-07,Fort Worth,287,32.7817,-97.3474
2016-07,San Jose,261,37.3012,-121.848
2016-07,Lancaster,226,40.042,-76.3012
2016-07,Las Vegas,216,36.2333,-115.2654
2016-07,Columbus,195,39.9862,-82.9855
2016-07,Corona,193,33.8616,-117.5649
2016-07,Riverside,186,33.9381,-117.3949
2016-07,Long Beach,181,33.7977,-118.167
2016-07,Fort Lauderdale,178,26.1412,-80.1464
2016-07,Bronx,164,40.8501,-73.8662
2016-07,Whittier,161,33.9678,-118.0188
2016-07,Philadelphia,159,40.0077,-75.1339
2016-07,York,156,39.9651,-76.7315
2016-07,Brooklyn,153,40.6501,-73.9496
2016-07,Oakland,151,37.7904,-122.2166
2016-07,Bradenton,134,27.4901,-82.5757
2016-07,Kansas City,131,39.1238,-94.5541
2016-07,Minneapolis,130,44.9635,-93.2678
2016-07,New York,130,40.6943,-73.9249
2016-07,Sarasota,130,27.3387,-82.5432
2016-07,Phoenix,128,33.5722,-112.0892
2016-07,Kissimmee,127,28.3041,-81.4169
2016-07,Gardena,124,33.8943,-118.3072
